GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
860Z200US18252,ZCTA5 18252,4511,306,3.9,1.6,8.2,4.1,11.6,3.9,6.6,2.1,12.4,3.3,16.7,4,13.8,4,13.9,3.9,8.8,4.2,4.2,2.7,61020,11194,77194,7586,36.2,(X),(X),(X),(X),(X),3038,269,1.3,1.3,4.9,4.2,6.6,4.8,5.9,2.8,11.8,4.6,19.8,5.3,14.2,4.4,17.6,5.5,11.8,5.7,6.2,3.9,74596,6436,92401,10140,(X),(X),36.2,(X),(X),(X),1939,271,0.9,1.6,0.2,0.3,1.3,1.4,2.6,1.5,8.9,3.7,19.6,5.6,16.9,6,21.5,6.1,18.4,8.7,9.6,5.8,98482,18890,N,N,(X),(X),(X),(X),(X),(X),1473,264,9.6,4.7,15.9,8.6,21.8,6.5,9.6,4.3,13,4.6,9,4,13,6.4,5.2,3.6,2.6,3.8,0.2,0.4,27759,6362,43040,8462,(X),(X),(X),(X),36.3,(X)
860Z200US18254,ZCTA5 18254,273,63,4.4,5.4,1.1,1.9,11.4,7.4,5.5,7.5,11,6.2,9.9,6.8,24.2,12.6,24.9,10.2,3.3,3,4.4,4.6,85804,22461,82238,11629,53.1,(X),(X),(X),(X),(X),205,59,5.9,7.3,0,13.6,0,13.6,4.4,5.9,23.4,13.6,11.2,9.7,23.4,14.5,21.5,10.4,4.4,3.9,5.9,6.2,78646,24720,83985,11406,(X),(X),60,(X),(X),(X),125,38,2.4,4.1,0,21.1,0,21.1,7.2,9,12,12.2,11.2,11.3,24,19.7,26.4,13.9,7.2,6.3,9.6,10.1,96172,20437,N,N,(X),(X),(X),(X),(X),(X),68,28,0,33.9,4.4,7.6,45.6,21.6,8.8,17,0,33.9,19.1,16.9,5.9,7.9,16.2,20.1,0,33.9,0,33.9,28750,26501,54472,22729,(X),(X),(X),(X),32.4,(X)
860Z200US18255,ZCTA5 18255,1706,117,2.3,1.5,4.4,2.3,9.4,4.4,8.8,2.8,17.1,4.5,13.2,4.4,13.5,3.2,21.7,4.2,6.2,2.4,3.4,1.8,64375,11938,79746,6634,41.3,(X),(X),(X),(X),(X),1136,115,3.4,3,1.3,1.1,9.6,6.3,6.2,2.7,10.7,3.5,13.6,5.6,16,4.5,26.9,6.2,7.6,3.1,4.7,2.7,84167,9871,90393,9924,(X),(X),41.5,(X),(X),(X),814,125,2.7,2.8,0.5,0.7,0.6,0.8,5.4,2.8,9.7,3.6,15.4,6.7,19.8,5.8,33.5,7,5.9,2.9,6.5,3.8,94500,10300,N,N,(X),(X),(X),(X),(X),(X),570,90,3,1.9,10.5,6.2,10.7,5.1,14,5.1,28.1,9.4,11.1,4.9,8.2,4.1,12.5,6.4,1.1,2.1,0.9,0.9,40337,4102,53777,8600,(X),(X),(X),(X),40,(X)
860Z200US18256,ZCTA5 18256,88,49,5.7,9.8,0,28.2,39.8,33.7,5.7,9.8,0,28.2,40.9,32.3,0,28.2,4.5,10.9,3.4,6.6,0,28.2,-,**,46461,17294,60.2,(X),(X),(X),(X),(X),38,32,0,46.2,0,46.2,0,46.2,0,46.2,0,46.2,81.6,40.4,0,46.2,10.5,31.2,7.9,16.6,0,46.2,65500,42055,76421,29970,(X),(X),100,(X),(X),(X),38,32,0,46.2,0,46.2,0,46.2,0,46.2,0,46.2,81.6,40.4,0,46.2,10.5,31.2,7.9,16.6,0,46.2,65500,42055,N,N,(X),(X),(X),(X),(X),(X),50,40,10,18.9,0,40.3,70,35.4,10,18,0,40.3,10,17.5,0,40.3,0,40.3,0,40.3,0,40.3,23750,927,23692,6851,(X),(X),(X),(X),30,(X)
860Z200US18301,ZCTA5 18301,9429,518,3.4,1.3,2.2,1.2,5.1,1.5,6.6,2,11.3,2.9,17.1,2.9,8.7,2.2,20.5,3.6,10.8,2.4,14.2,3.2,90488,11200,120991,13405,40.7,(X),(X),(X),(X),(X),6983,498,2.1,1.3,0.8,0.7,3.3,1.8,6,2.3,7.2,2.7,17.3,3.5,8.1,2.3,24.9,4.7,12.9,2.9,17.5,4.1,106054,7528,135873,16024,(X),(X),43.7,(X),(X),(X),5007,471,0.3,0.4,0.5,0.6,2,1,3,1.7,4.6,2.3,14.9,3.8,8.7,2.7,26.3,5.1,16.9,4,22.9,5.3,130671,14276,N,N,(X),(X),(X),(X),(X),(X),2446,372,8.2,4.2,6.7,4.1,12.1,4.4,8.8,3.2,20.2,6.2,19.1,5.7,8.6,4.5,9.8,5.7,2.9,1.8,3.5,2.5,44911,4795,72350,21128,(X),(X),(X),(X),29.3,(X)
860Z200US18302,ZCTA5 18302,6189,487,3,1.7,2.8,2.7,8.7,4.5,7.7,3.2,10,3.1,12.4,3.3,10.6,3.6,23.8,5.8,11.6,3.4,9.5,3.1,87044,18879,98625,8506,42.8,(X),(X),(X),(X),(X),4717,287,3.2,2.1,1.4,1.9,5.8,3,5.7,2.8,8.7,3.5,11.6,4.4,10.1,4,29,7.1,13,3.9,11.4,3.7,105703,13542,110323,8498,(X),(X),44.2,(X),(X),(X),3316,305,2.3,2.1,2.1,2.6,1.5,1.8,3.7,2.4,5.9,3.1,9.3,3.8,9.7,4.1,34,8.4,15.4,4.1,16.3,5.3,118789,10429,N,N,(X),(X),(X),(X),(X),(X),1472,378,2.2,2.3,7.2,9.4,25.2,15.3,12,8.5,16.2,7.6,12.9,7.6,12,6,10.1,4.8,2.1,2,0,2,39414,11164,50408,9657,(X),(X),(X),(X),34.9,(X)
860Z200US18321,ZCTA5 18321,598,151,1.5,2.6,4.5,7.2,4.2,4.8,10.9,10.3,12,11.1,2.8,4.2,15.6,12.6,31.6,15.6,14.9,15.4,2,3,98594,41520,96112,20189,30.8,(X),(X),(X),(X),(X),480,145,1.9,3.4,0,6.1,3.3,5.3,11.5,12.8,8.3,11.1,6,6.5,19.4,15.2,39.6,17.4,7.5,10.5,2.5,3.8,99688,39996,97635,16048,(X),(X),27.1,(X),(X),(X),342,138,2.6,5,0,8.4,4.7,7.4,9.9,15.3,11.7,15.4,3.5,6,22.5,19,40.1,19.9,1.5,2.3,3.5,5.3,85625,28397,N,N,(X),(X),(X),(X),(X),(X),118,81,0,22.2,22.9,33,7.6,13.8,8.5,14.4,27.1,29,0,22.2,0,22.2,33.9,36.9,0,22.2,0,22.2,-,**,59175,36262,(X),(X),(X),(X),45.8,(X)
860Z200US18322,ZCTA5 18322,915,213,0,3.2,0,3.2,1.5,2,6.2,8,12.1,9.5,14.9,8.1,12.3,12.8,30.1,15.1,17.7,9.7,5.1,6.2,108642,31018,106274,14186,44.8,(X),(X),(X),(X),(X),718,212,0,4.1,0,4.1,0.8,1.7,7.9,10.1,3.6,5.8,16,9.3,15.7,15.9,36.8,18.5,17.3,11.2,1.8,3.1,109734,27625,105856,13556,(X),(X),48.9,(X),(X),(X),616,222,0,4.7,0,4.7,1,1.9,9.3,11.7,0,4.7,14,9.5,17.2,18.3,42.9,21.1,13.6,9.8,2.1,3.6,117618,28783,N,N,(X),(X),(X),(X),(X),(X),197,96,0,14.1,0,14.1,4.1,7,0,14.1,43.1,30,10.7,16.7,0,14.1,5.6,9.2,19.3,30,17.3,27.5,-,**,107795,47080,(X),(X),(X),(X),29.9,(X)
860Z200US18323,ZCTA5 18323,81,77,0,30,3.7,9.5,0,30,0,30,44.4,52.2,0,30,35.8,48.3,0,30,0,30,16,32,87629,86694,88153,49507,60.5,(X),(X),(X),(X),(X),3,7,0,100,100,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,-,**,N,N,(X),(X),0,(X),(X),(X),3,7,0,100,100,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,0,100,-,**,N,N,(X),(X),(X),(X),(X),(X),78,75,0,30.9,0,30.9,0,30.9,0,30.9,46.2,53,0,30.9,37.2,51,0,30.9,0,30.9,16.7,33.9,87759,83130,90971,53483,(X),(X),(X),(X),62.8,(X)
860Z200US18324,ZCTA5 18324,3758,314,9.7,5,2.3,1.6,6.2,2.8,8.5,4.8,6.5,2.7,23.9,6.2,9,3.4,24.1,6.4,5.7,2.8,4.1,2.7,69000,11076,79253,7722,33.8,(X),(X),(X),(X),(X),2697,290,8.7,5.6,0.1,0.3,4.8,3.1,11.4,6.5,8.8,4.2,16.9,5.4,9.6,3.6,26.6,7.9,8,3.8,5.1,3.6,73371,18568,85458,9540,(X),(X),32.7,(X),(X),(X),1924,315,1.7,2.1,0.2,0.4,4.7,3.8,10.8,7.8,6.1,3.8,14.9,5,11.4,5.1,35.8,9.6,9,5.2,5.4,4.1,100068,11038,N,N,(X),(X),(X),(X),(X),(X),1061,248,13.7,8.9,7.8,6.1,8.4,7.1,3,2.7,7.4,6.5,39.5,14.3,5.6,5.7,13.2,8.1,0,2.8,1.5,2.5,53125,15431,57213,9400,(X),(X),(X),(X),35.1,(X)
860Z200US18325,ZCTA5 18325,1016,235,5.7,6.4,0.8,1.6,5.4,4.8,3.9,3.7,3.2,3,13.2,8.1,7.7,6.5,20.4,10.5,37.5,16.4,2.2,2.5,114885,18952,115132,17017,32,(X),(X),(X),(X),(X),856,218,6.2,7.6,0,3.4,0.7,1.1,2,2.7,2.6,3.3,12.6,9.3,8.8,7.2,22.9,12.6,41.7,19.8,2.6,3,122069,56503,125394,19850,(X),(X),28.3,(X),(X),(X),758,213,4.9,7.9,0,3.9,0.8,1.3,1.7,2.9,1.7,2.2,9.1,9.1,9.1,8.2,22.7,13.1,47.1,20.9,2.9,3.5,158750,85382,N,N,(X),(X),(X),(X),(X),(X),160,83,3.1,4.9,5,10,30.6,23.7,14.4,16.5,12.5,13.2,34.4,24.7,0,17,0,17,0,17,0,17,-,**,39738,13260,(X),(X),(X),(X),36.9,(X)
860Z200US18326,ZCTA5 18326,1351,252,2.5,2.3,3,3.6,6.1,4.6,3.5,2.9,8.1,6.9,26.2,10.6,24.6,14.4,15.2,6.8,7.2,4.6,3.8,3.3,76827,15518,85198,11234,31.6,(X),(X),(X),(X),(X),928,237,0,3.2,2.5,4.5,1.5,2.5,2.6,3.2,10.2,9.8,19.1,12,36.5,20.1,13.9,8.4,8.2,5.8,5.5,4.9,83493,2097,96143,15134,(X),(X),29.4,(X),(X),(X),679,236,0,4.3,0,4.3,2.1,3.5,2.9,4.2,4.9,6.8,25,15.9,31.5,25.7,14.9,11.2,11.2,8.3,7.5,6.4,83800,2852,N,N,(X),(X),(X),(X),(X),(X),423,147,8,8,4,6.2,16.1,12.1,6.4,6.3,3.3,4.2,40.9,15.8,9,9.3,10.2,9.8,2.1,3.2,0,6.8,56811,8911,56127,12450,(X),(X),(X),(X),35.5,(X)
860Z200US18327,ZCTA5 18327,301,77,8.3,6.2,3.3,4.4,3.7,4.6,3.3,5.6,14.3,7.2,18.3,10.2,12.3,9.7,10.6,6.7,22.3,11.6,3.7,4.4,64375,56855,92011,19562,27.2,(X),(X),(X),(X),(X),126,44,4.8,7.2,0,21,3.2,4.7,0,21,7.1,9.8,11.9,11.1,4.8,7.3,15.9,12,43.7,19.9,8.7,10.5,153750,54212,134251,30204,(X),(X),33.3,(X),(X),(X),107,45,0,24.1,0,24.1,3.7,5.5,0,24.1,1.9,3,8.4,9.2,5.6,8.3,18.7,14.6,51.4,20,10.3,11.9,177625,35827,N,N,(X),(X),(X),(X),(X),(X),175,59,10.9,8.6,5.7,7.7,4,7.2,5.7,9.5,19.4,9.3,22.9,13.9,17.7,14.8,6.9,6.6,6.9,8.1,0,15.7,52750,9343,61539,13353,(X),(X),(X),(X),22.9,(X)
860Z200US18328,ZCTA5 18328,3356,310,3.7,2.3,2.1,1.5,4.8,2.8,6.7,2.6,7.2,2.7,19.9,6.6,19.2,5.7,15.7,5.4,11.9,4.7,8.8,3.5,81833,8615,103927,12317,35.3,(X),(X),(X),(X),(X),2232,208,1.5,1.3,0,1.3,2.8,2.4,7.6,3.7,6.5,2.7,20.9,7.1,17.8,6.6,13.3,4.6,16.3,6.9,13.3,5,91042,12973,122069,17742,(X),(X),36.2,(X),(X),(X),1723,235,0.9,1.4,0,1.7,2.4,2.4,3.4,2.1,4.5,2.5,18.3,7.3,19.8,6.4,15.8,5.6,20.1,8.6,14.7,5.9,101050,16632,N,N,(X),(X),(X),(X),(X),(X),1124,287,8,6.6,6.4,4.6,8.7,6.4,6.1,4.2,7.2,5.1,25,13.2,16.4,12.5,19.1,12.8,3,2.9,0,2.6,60918,16138,64072,9676,(X),(X),(X),(X),32.4,(X)
